Price,Acreage,Amenities_rating,Floors,days_since_min,Rooms,Distance_to_center
3.4,63,6.0,3,296,4,9.543217643357233
2.5,24,4.8,3,296,4,5.609554429497919
5.64,100,6.0,3,296,6,10.137848716703981
11.5,70,3.3,2,295,4,1.0033381358797573
5.925000000000001,96,4.8,2,295,4,3.294632599631027
5.99,60,1.5,3,295,5,5.312948460647728
5.925000000000001,85,4.8,2,295,12,3.294632599631027
5.925000000000001,101,1.5,2,295,6,2.5049821474917557
5.925000000000001,55,4.8,2,295,9,3.3505771043900863
1.99,15,3.0,1,295,3,8.723568472141764
13.0,55,6.0,2,295,11,1.6654852831063691
7.8,90,4.8,2,295,11,0.47346725312474225
7.8,90,1.5,2,295,6,0.47346725312474225
7.8,55,4.8,2,295,6,0.47346725312474225
12.0,100,4.8,2,295,4,1.9047889466214698
7.8,70,6.0,4,295,6,0.7679684642195526
3.19,26,6.0,2,295,3,3.6952465969997093
6.49,24,6.0,4,295,5,5.700976069814315
6.1,52,3.0,3,295,6,7.621127302391137
5.6,83,2.7,2,295,4,3.1355309029100744
6.5,55,3.3,3,295,5,3.1355309029100744
3.7,30,3.0,2,294,4,8.986732772684467
5.08,77,4.8,4,294,10,8.852381678229856
5.3,61,3.3,2,294,7,4.064113191301924
5.8,60,1.5,2,294,4,5.572999341697547
5.2,32,6.0,4,294,10,2.2602846610553065
4.95,46,4.2,4,295,7,5.010917038833079
4.1,20,1.5,3,294,5,6.9247897538086844
4.95,32,6.0,4,294,8,5.308363648122866
0.66,43,2.7,2,294,4,17.99758770782311
6.9,66,4.8,2,294,5,9.358332682661967
5.99,68,4.8,2,294,2,4.826370752611463
4.8,53,6.0,3,294,7,3.1355309029100744
4.675000000000001,55,6.0,3,293,6,3.1355309029100744
4.2,45,6.0,3,293,7,7.396943353911295
2.9,36,1.5,2,293,4,5.609554429497919
2.9,40,6.0,2,293,4,8.092436128319795
11.8,79,4.8,3,284,9,2.638451240504753
5.9,84,6.0,2,290,6,2.9697818602461976
5.7,78,3.0,3,292,7,6.9247897538086844
3.95,36,3.0,2,292,4,6.9247897538086844
5.8,55,6.0,4,292,10,2.928158257291061
8.2,80,4.5,3,292,6,8.505236757274693
8.5,36,4.8,2,292,7,3.76955422673742
3.3,26,4.2,2,293,4,7.621127302391137
3.5,35,3.0,4,291,5,5.609554429497919
0.72,90,4.8,3,291,8,16.72398118749063
2.7,23,4.8,2,291,4,4.064113191301924
2.95,42,4.2,2,290,4,5.609554429497919
5.5,55,1.5,3,290,11,3.9347339590471644
5.9,40,3.3,3,290,6,4.2847839335809095
12.9,90,6.0,2,290,6,12.498100719467054
5.5,55,4.8,2,290,11,8.974223807837973
5.9,90,4.8,3,183,10,10.527530422973213
6.0,62,3.0,3,290,5,3.294632599631027
5.8,64,0.0,1,290,2,6.883483480288639
6.5,67,4.8,2,290,9,3.1355309029100744
11.0,90,6.0,4,289,13,9.358332682661967
5.4,57,4.2,2,290,5,7.621127302391137
9.5,38,3.3,3,289,5,1.0033381358797573
4.5,31,4.8,3,289,6,1.0033381358797573
4.9,36,4.8,3,289,6,6.9247897538086844
8.9,82,1.5,3,288,10,4.488803034258229
5.2,36,4.8,3,288,6,3.294632599631027
4.0,45,3.3,2,288,4,7.234645797801432
4.6,55,4.8,4,289,10,3.294632599631027
4.8,54,3.0,2,289,5,5.609554429497919
4.8,60,4.8,2,289,5,6.9247897538086844
4.2,58,2.7,2,288,5,12.482443668515549
4.98,57,1.5,2,288,5,9.416395443708812
5.925000000000001,120,4.8,2,288,3,2.669495445036922
8.6,60,4.2,4,288,10,8.162082034263515
5.5,38,4.8,3,288,9,3.294632599631027
6.25,51,4.8,3,288,5,7.428941042902433
5.925000000000001,85,4.8,2,288,7,3.294632599631027
4.5,54,6.0,3,287,7,3.1355309029100744
3.3,40,6.0,1,287,5,12.025236297697397
5.5,95,4.8,1,287,5,8.748372051637462
5.25,115,4.8,1,287,8,3.4435725615179678
3.9,30,6.0,2,288,7,3.1432742133879543
6.0,63,3.0,3,288,11,9.78774591371332
4.5,55,3.0,2,287,4,12.857548305180384
4.9,42,4.8,2,287,4,2.54748852921605
6.65,120,4.8,1,287,8,6.9247897538086844
4.95,34,1.5,4,287,7,7.98239920043445
0.62,60,1.5,2,287,4,17.306262630546485
1.8,36,6.0,1,287,6,3.5360358285091773
1.0,10,0.0,2,287,3,9.42882930721009
5.4,71,1.5,2,287,6,7.621127302391137
3.3,43,3.3,2,286,4,5.609554429497919
6.9,53,1.5,4,287,7,6.9247897538086844
5.2,80,4.8,3,286,12,7.031684224173031
6.3,63,1.5,2,286,7,6.9247897538086844
3.9,92,1.5,2,286,3,10.560026657981272
3.3,54,4.5,2,286,5,9.86606897487991
4.0,51,1.5,2,286,4,9.358332682661967
3.2,55,1.5,2,286,4,3.1355309029100744
3.6,56,1.5,2,286,4,3.1355309029100744
5.7,62,6.0,1,286,5,5.609554429497919
10.3,60,2.7,2,286,8,7.621127302391137
4.5,92,2.7,1,284,5,12.182025365005888
3.4,32,3.0,2,285,4,7.857925174484818
3.7,36,3.0,2,285,4,6.9247897538086844
3.6,30,6.0,2,285,6,7.621127302391137
4.1,40,4.8,3,284,5,9.854635133551927
3.9,120,6.0,2,283,6,8.117585166737584
4.2,53,6.0,2,283,5,5.609554429497919
8.9,82,2.7,2,283,7,7.621127302391137
0.45,75,2.7,1,283,2,21.404208139370386
8.9,82,6.0,2,283,10,7.621127302391137
5.6,30,4.8,4,283,10,2.2602846610553065
3.95,31,6.0,3,283,5,4.836360134286846
2.2,23,3.3,2,283,3,4.124058816545945
3.3,24,6.0,2,283,3,5.100642025604369
7.8,60,6.0,4,284,10,12.483553704758409
0.62,75,4.2,2,284,7,20.46225961477268
6.5,48,3.0,3,284,8,5.5862517112339924
13.9,80,4.5,4,283,13,10.527530422973213
3.5,90,4.2,3,283,7,10.527530422973213
4.54,55,1.5,2,283,4,3.294632599631027
3.5,39,6.0,2,282,5,6.9247897538086844
6.9,77,6.0,3,282,7,6.9247897538086844
4.75,47,3.0,2,283,4,8.73877737743943
6.0,50,4.8,4,282,8,3.023717385504793
5.7,108,1.5,2,282,5,4.171412868602247
5.7,44,1.5,2,282,5,4.171412868602247
4.5,82,1.5,2,282,7,13.167491363058499
2.75,50,6.0,2,270,4,18.48350220489727
3.8,44,1.5,3,281,7,8.934663372179992
4.5,55,3.3,3,281,8,5.609554429497919
4.5,60,6.0,3,281,5,10.527530422973213
4.6,55,4.2,4,281,7,18.80088150627804
4.7,50,6.0,3,281,6,10.111268712128744
1.75,40,1.5,2,281,3,9.42882930721009
2.0,32,1.5,1,281,3,4.558961177769409
7.3,75,4.8,4,281,9,9.927790463617411
10.0,95,4.8,4,281,6,7.621127302391137
4.5,60,6.0,3,281,5,10.090030073035921
6.0,48,4.8,3,281,10,9.42882930721009
8.0,85,4.8,4,281,12,9.42882930721009
0.75,75,1.5,2,282,6,18.514167508370257
4.2,55,4.2,3,282,8,12.893678302642673
7.45,95,4.8,3,280,7,6.9247897538086844
7.4,68,4.5,2,280,9,10.527530422973213
5.5,63,6.0,1,281,4,5.609554429497919
13.0,30,4.5,1,280,6,3.023717385504793
2.9,56,2.7,1,280,2,9.121850715074856
0.45,48,6.0,2,280,5,17.99758770782311
4.8,60,6.0,3,280,7,4.190531397623155
2.9,56,6.0,1,280,2,9.121850715074856
3.15,52,4.2,2,280,4,3.184266009841322
4.5,49,1.5,2,280,5,9.89330765171485
7.8,60,3.0,4,280,10,7.98239920043445
2.35,60,3.3,1,280,4,2.3705806855202667
3.3,34,4.5,2,280,4,6.9247897538086844
4.7,113,1.5,2,279,6,10.330068136913873
3.5,58,6.0,3,279,8,8.104758371228593
3.95,45,3.3,2,279,4,6.726132357871354
3.95,60,6.0,2,279,4,10.116628115050043
5.9,55,1.5,4,280,6,4.152840807371963
6.9,79,4.8,3,280,9,3.5783258642876516
10.0,91,6.0,2,279,5,8.225626623986296
4.2,42,2.7,3,279,6,5.211941012167584
8.5,64,4.8,4,278,10,6.029564626090826
8.5,64,3.0,4,278,10,6.624575674108775
4.6,48,2.7,2,278,4,5.764810094002239
4.52,55,3.3,2,279,4,0.47346725312474225
3.0,50,2.7,2,279,4,1.226599876982556
3.95,38,2.7,4,279,5,7.621127302391137
2.95,50,3.3,2,279,4,3.164226965374319
3.9,100,4.2,3,279,11,4.848660538373207
4.0,60,3.3,2,279,4,3.9347339590471644
2.0,48,4.5,2,279,4,3.76955422673742
5.99,57,3.3,4,279,10,10.47290439713841
3.35,40,6.0,2,277,4,10.47290439713841
2.68,26,6.0,2,277,4,7.703041881939907
4.0,60,4.2,2,278,4,7.621127302391137
4.0,65,4.8,3,278,7,3.023717385504793
3.12,32,6.0,2,278,5,3.1354758949008814
3.88,35,1.5,2,278,5,3.4443577812012713
2.7,38,6.0,3,278,4,11.074635093704
7.5,68,2.7,2,278,4,6.9247897538086844
4.35,55,2.7,4,277,9,9.121850715074856
0.51,55,3.3,1,277,5,16.698955481271067
5.5,63,2.7,1,276,4,5.510718742135019
3.05,45,6.0,2,276,3,10.330068136913873
7.6,52,4.5,4,276,9,8.225626623986296
4.8,48,6.0,3,276,8,9.845726733036543
5.0,48,6.0,3,276,8,9.845726733036543
3.8,74,6.0,2,276,6,11.251914467077492
3.98,32,3.3,2,275,4,4.703282735573872
0.51,85,6.0,3,276,6,17.306262630546485
3.7,35,6.0,2,276,4,6.9247897538086844
5.9,125,4.8,2,276,6,4.064113191301924
5.9,92,3.0,2,276,6,3.4282014637818112
10.0,64,3.0,3,276,8,5.993262575833233
4.9,54,6.0,3,276,7,3.1355309029100744
5.7,38,2.7,4,275,6,7.621127302391137
5.65,49,4.8,2,275,6,5.204464978347499
4.2,70,4.2,3,275,5,7.538067465022575
5.4,87,6.0,2,275,10,11.074635093704
4.8,87,4.8,3,275,6,10.527530422973213
5.5,65,0.0,2,275,5,5.609554429497919
6.3,46,3.3,2,275,6,1.0033381358797573
11.0,55,3.0,2,275,8,9.84480913902919
6.6,32,6.0,4,267,9,6.9247897538086844
7.7,80,3.3,3,274,9,5.700976069814315
5.9,32,4.2,4,274,8,6.9247897538086844
4.65,45,4.8,4,274,6,5.715927165201617
9.8,55,4.2,2,274,7,1.0033381358797573
9.8,56,4.2,2,274,7,1.0033381358797573
7.5,58,6.0,3,275,7,6.9247897538086844
6.0,60,6.0,2,275,5,7.365012245363046
7.35,64,3.3,3,274,7,4.231078497137369
0.455,90,4.5,1,274,3,17.99921020255098
5.1,40,4.8,2,274,4,4.064113191301924
4.3,44,4.8,2,274,4,3.939992879354618
2.9,28,6.0,2,273,4,5.609554429497919
6.9,80,4.8,4,273,12,3.9290021517962006
6.1,90,4.2,3,273,8,7.621127302391137
5.5,40,2.7,4,272,8,3.5863002383148457
4.4,38,4.2,3,272,6,4.064113191301924
8.2,80,4.8,3,273,8,4.184760336951364
5.5,32,6.0,4,273,8,6.9247897538086844
0.85,100,4.5,2,273,6,17.306262630546485
5.7,42,4.8,2,273,4,4.064113191301924
5.5,44,0.0,3,273,5,4.064113191301924
3.7,30,3.0,2,272,4,6.9247897538086844
4.4,38,4.8,3,272,6,3.243481056469689
3.9,45,0.0,2,272,4,7.621127302391137
3.9,45,1.5,2,272,4,8.987521088634006
12.7,51,4.8,2,272,9,6.9247897538086844
7.4,48,3.0,2,272,9,6.9247897538086844
4.8,60,4.8,2,272,7,10.527530422973213
2.2,18,4.2,3,271,5,10.819117056320081
4.5,56,1.5,2,271,4,11.074635093704
9.8,52,3.0,2,269,9,7.4425190442591855
8.0,105,4.8,2,270,7,6.9247897538086844
3.88,35,3.3,2,270,5,3.2913214834767905
3.2,42,2.7,1,270,4,7.621127302391137
4.1,30,1.5,2,270,4,7.789170234312453
3.05,32,4.8,2,270,3,10.114299213735965
4.3,53,2.7,2,271,2,7.621127302391137
5.2,72,4.2,3,271,6,10.240431817143143
5.5,58,4.8,2,271,4,7.621127302391137
5.0,60,3.0,3,271,5,6.9247897538086844
3.5,35,6.0,2,271,4,2.3413606482655234
3.9,100,4.2,3,271,11,4.848660538373207
3.6,55,3.0,3,271,10,3.465197909720539
11.2,108,4.8,2,269,5,4.064113191301924
2.7,38,4.8,3,269,4,6.9247897538086844
2.3,26,2.7,2,269,4,10.527530422973213
0.6,70,3.3,1,269,4,17.306262630546485
5.2,41,4.5,2,269,5,9.58463225954237
8.8,47,3.0,4,268,10,7.354360592888426
6.5,88,0.0,3,268,5,10.15099514174295
4.0,60,3.0,2,268,4,10.240431817143143
2.85,27,2.7,3,268,4,5.609554429497919
5.0,60,3.0,2,268,4,10.240431817143143
4.0,64,3.0,2,268,6,10.240431817143143
3.75,60,6.0,2,268,4,10.527530422973213
5.45,60,4.8,2,268,8,8.686030565688094
4.9,54,6.0,3,268,7,3.1355309029100744
4.85,35,3.3,3,268,6,5.211941012167584
4.7,44,1.5,3,268,6,5.211941012167584
3.19,46,3.3,2,267,4,7.618814786393252
4.5,50,4.2,2,267,5,3.0529369801925923
8.4,63,3.0,4,267,9,9.6300440940567
6.1,80,4.2,4,267,8,10.527530422973213
13.5,64,6.0,4,267,10,3.294632599631027
6.7,44,3.3,2,267,7,4.064113191301924
7.5,63,3.0,2,267,6,4.135093529862225
8.2,69,4.2,3,267,14,5.609554429497919
4.9,52,0.0,2,267,5,6.9247897538086844
4.75,48,0.0,2,267,4,6.9247897538086844
4.8,61,3.3,2,267,5,7.857925174484818
5.2,49,1.5,2,266,4,5.312948460647728
4.1,60,3.0,2,267,4,9.21833567575886
6.1,40,4.8,2,266,6,4.064113191301924
2.5,32,3.3,2,266,4,2.8822584485057607
2.98,20,6.0,3,266,5,4.064113191301924
12.5,66,4.8,2,266,10,7.878633272411006
4.5,64,4.8,3,265,4,10.527530422973213
8.99,51,4.8,2,266,10,9.489586042752236
2.4,43,1.5,2,265,3,3.1355309029100744
4.5,64,1.5,3,265,4,10.527530422973213
6.4,68,4.8,4,265,9,8.986732772684467
9.8,77,4.8,4,265,9,9.416395443708812
3.5,38,4.2,2,265,4,9.905031957912916
7.9,55,3.0,3,265,13,10.240431817143143
2.65,41,2.7,1,265,4,7.621127302391137
5.5,36,1.5,3,264,8,6.9247897538086844
2.4,100,6.0,2,264,5,15.835476249967689
5.8,45,1.5,2,264,4,6.9247897538086844
4.35,35,3.3,2,264,4,5.271008716619684
4.98,42,4.8,2,264,4,6.9247897538086844
3.35,34,6.0,1,265,6,2.707252646120851
3.3,27,4.2,3,265,5,1.0033381358797573
6.5,47,4.8,4,265,7,6.9247897538086844
5.9,40,4.8,4,265,10,4.064113191301924
5.1,43,1.5,3,263,5,6.9247897538086844
4.19,38,0.0,2,263,4,4.064113191301924
10.0,50,4.8,4,264,10,1.9350582610440383
3.6,42,3.0,3,264,5,7.621127302391137
5.4,52,2.7,2,264,5,6.9247897538086844
2.82,64,3.0,2,249,4,9.291914442198387
6.85,64,3.3,4,263,8,8.521916404025074
4.7,45,6.0,3,263,6,6.9247897538086844
9.0,50,4.8,2,263,11,2.166476521799724
0.55,40,3.0,2,263,5,17.812864606400176
2.4,20,2.7,2,262,4,9.927790463617411
8.5,62,3.3,4,262,9,9.927790463617411
5.4,55,3.3,1,262,4,7.289646735255963
10.5,75,4.8,4,262,2,8.638820677681965
2.6,47,1.5,2,263,3,3.1355309029100744
11.3,104,4.8,1,263,5,3.294632599631027
4.98,44,3.0,2,263,5,5.764810094002239
5.5,55,4.8,4,262,9,6.9247897538086844
4.3,60,4.5,3,262,6,11.657546999312537
4.9,56,4.8,2,261,4,7.795530529416782
7.8,72,6.0,4,262,9,0.6743130193409512
3.6,36,3.3,3,262,7,6.9247897538086844
4.0,43,6.0,3,262,6,5.899752518137344
3.2,43,4.2,2,262,5,7.621127302391137
7.5,64,4.8,3,261,8,5.609554429497919
1.69,27,1.5,2,260,3,5.609554429497919
7.0,70,1.5,3,260,10,5.609554429497919
4.95,38,4.8,3,261,6,5.481656876862571
7.0,70,1.5,3,261,8,9.965035997650219
5.9,78,4.8,2,261,6,3.7647482588237557
4.3,70,4.2,2,261,6,10.664276192602046
3.99,32,2.7,2,261,4,10.045750897195518
6.0,67,1.5,4,261,9,10.18975522744257
3.1,48,4.5,2,261,4,6.9247897538086844
5.6,42,4.8,3,261,6,2.778034891028744
5.8,52,6.0,3,260,7,6.9247897538086844
3.75,36,1.5,2,260,5,6.9247897538086844
3.2,31,4.2,4,260,5,8.914926328511852
7.5,62,3.3,2,260,9,6.9247897538086844
8.3,49,6.0,4,260,7,4.074506650722401
4.5,92,6.0,2,259,5,14.755452900275824
6.0,60,4.8,3,259,5,6.9247897538086844
3.5,35,4.2,2,259,4,6.9247897538086844
6.5,54,3.0,2,259,6,5.197762532810751
1.95,25,3.3,3,259,6,4.781010150078183
4.1,38,4.8,3,259,7,6.9247897538086844
0.5,77,4.5,2,259,5,17.306262630546485
3.5,50,3.3,1,259,3,3.1355309029100744
4.675000000000001,55,4.8,3,259,9,11.375697149412979
12.5,56,2.7,3,259,5,5.314722497546636
2.7,15,3.3,2,259,4,3.294632599631027
4.3,111,3.0,4,259,7,6.9247897538086844
2.2,21,1.5,3,207,6,5.219027375071035
5.4,55,6.0,2,258,5,3.1355309029100744
11.45,55,4.8,2,256,8,3.76955422673742
10.95,90,3.0,2,256,9,7.163038112902075
6.78,60,4.8,3,257,5,3.023717385504793
8.8,123,1.5,3,258,6,6.9247897538086844
6.28,46,4.5,4,258,8,7.857925174484818
3.4,49,4.8,2,258,5,8.423651552337462
6.0,44,3.0,3,258,5,6.9247897538086844
5.6,72,4.8,3,257,6,7.297628115569951
7.5,64,3.0,1,257,5,5.609554429497919
7.5,64,3.3,1,257,5,5.308363648122866
5.1,42,4.5,3,255,5,4.904381908792528
3.9,40,4.2,2,256,4,5.609554429497919
4.5,34,1.5,2,256,4,8.578923970719584
8.6,60,6.0,3,256,9,4.064113191301924
7.6,85,4.5,3,256,6,4.064113191301924
4.1,42,4.2,2,256,4,5.609554429497919
5.8,59,6.0,4,256,7,2.8376587700474745
0.45,100,4.2,1,256,3,17.306262630546485
1.7,50,0.0,2,257,4,17.306262630546485
4.7,56,3.0,2,257,4,8.578923970719584
4.675000000000001,55,4.8,3,257,9,3.1355309029100744
4.675000000000001,55,1.5,3,257,8,3.1355309029100744
11.2,55,6.0,3,257,9,7.857925174484818
5.4,55,4.8,4,248,6,6.4494672976640945
9.5,55,6.0,2,254,10,6.9247897538086844
5.0,72,4.5,3,255,5,1144.6277321952657
5.8,48,3.0,3,255,6,7.621127302391137
3.78,25,1.5,2,255,4,6.9247897538086844
6.2,56,4.8,4,255,6,1152.1469975132907
5.6,56,6.0,2,255,5,1144.9792271738384
4.4,47,4.2,3,255,7,25.633780047813747
0.58,60,6.0,2,254,4,17.306262630546485
2.95,48,1.5,2,254,4,7.621127302391137
3.25,34,6.0,3,254,5,8.226154501035758
8.9,85,6.0,3,254,6,6.9247897538086844
5.95,48,1.5,2,254,10,1140.0956797918254
4.8,42,6.0,2,253,5,6.9247897538086844
4.98,43,6.0,2,253,4,6.9247897538086844
5.9,63,4.8,3,254,9,7.621127302391137
3.6,51,6.0,2,253,5,3.4107043744689856
3.85,46,4.8,2,253,4,7.621127302391137
6.5,66,3.3,4,252,6,25.633780047813747
4.95,53,4.2,2,252,4,13.48210934845472
9.5,60,4.8,2,252,9,5.700976069814315
4.5,38,6.0,2,252,4,5.4095763301403705
12.0,103,4.8,4,252,11,6.9247897538086844
5.95,50,4.8,4,253,8,20.73986128203051
7.7,60,6.0,2,253,7,9.416395443708812
4.8,50,6.0,2,253,6,4.064113191301924
4.45,42,4.8,2,253,5,8.876832338786935
2.5,36,6.0,2,252,3,26.63016107344473
2.9,42,4.5,2,252,4,35.19524486003548
2.9,35,3.0,2,252,5,1118.451792824613
8.6,93,3.3,2,252,5,6.9247897538086844
4.98,41,3.3,2,252,4,4.210763748262267
4.9,61,4.8,3,251,9,1.9350582610440383
5.3,56,3.3,2,251,6,20.73986128203051
6.1,49,4.8,3,251,7,6.9247897538086844
3.2,20,6.0,3,251,5,25.633780047813747
4.95,52,1.5,3,251,5,1140.8051841717854
5.1,56,6.0,2,251,4,6.9247897538086844
4.19,33,0.0,3,249,6,6.628216138359586
6.0,52,4.8,3,249,6,10.660115941698223
3.9,57,2.7,1,249,3,3.0076266637245106
5.5,42,6.0,2,250,6,6.9247897538086844
9.4,60,4.8,2,250,10,6.9247897538086844
4.5,100,2.7,1,250,8,9.867347512633366
4.5,40,3.0,2,251,4,7.621127302391137
6.2,55,4.8,2,251,5,17.306262630546485
7.2,124,2.7,2,251,2,10.527530422973213
6.0,52,4.8,2,249,6,6.9247897538086844
9.6,84,6.0,2,248,4,4.064113191301924
11.7,120,2.7,3,248,6,15.687151789654031
5.5,74,6.0,2,248,9,26.63016107344473
0.5,40,2.7,2,248,4,17.306262630546485
5.4,48,4.2,3,248,6,7.621127302391137
4.3,40,3.0,2,248,4,7.621127302391137
12.0,55,3.3,3,248,11,3.1355309029100744
3.8,44,3.0,3,248,4,10.527530422973213
7.0,70,4.8,2,248,5,10.34648138433317
3.75,32,3.0,2,249,4,7.621127302391137
6.7,55,6.0,3,249,10,4.064113191301924
3.75,71,2.7,1,247,4,27.74811512625256
6.65,45,3.0,4,247,9,6.9247897538086844
4.0,54,3.3,2,247,4,3.76955422673742
2.7,30,4.2,2,247,4,7.621127302391137
4.99,56,4.8,2,247,5,8.558838513765503
0.56,75,3.3,2,247,4,7.819395295851616
3.8,40,4.8,2,246,4,3.294632599631027
6.98,50,4.8,4,247,6,3.294632599631027
2.9,26,3.3,2,247,4,7.621127302391137
4.85,72,4.8,3,247,6,3.294632599631027
10.7,76,6.0,3,247,4,6.9247897538086844
10.5,99,1.5,3,247,4,5.609554429497919
3.0,32,4.2,2,246,3,18.48350220489727
5.8,62,4.2,2,246,6,640.525639986342
2.8,40,6.0,2,246,4,6.9247897538086844
6.6,109,1.5,2,246,6,9.358332682661967
4.9,40,6.0,3,246,7,5.609554429497919
5.5,39,4.8,2,246,7,5.609554429497919
7.2,45,4.8,2,246,5,4.064113191301924
6.1,45,3.0,3,246,6,11.14821389675704
6.2,46,2.7,4,246,6,5.609554429497919
4.8,56,3.0,2,245,5,8.59774027983443
3.4,37,4.8,2,245,5,1144.4887213769657
4.8,64,4.2,3,245,7,1145.1514800705472
4.5,45,3.3,3,245,5,4.064113191301924
4.25,50,1.5,2,245,5,7.621127302391137
0.62,45,6.0,2,245,4,17.306262630546485
4.2,39,3.0,3,245,6,7.621127302391137
2.1,25,6.0,2,245,3,10.527530422973213
3.1,32,1.5,2,245,3,4.064113191301924
5.5,31,4.8,2,245,8,1152.1469975132907
4.7,55,6.0,4,244,9,5.445479578299999
2.78,30,4.8,2,244,4,10.527530422973213
5.5,64,4.8,2,244,5,6.9247897538086844
2.78,60,4.8,2,244,4,3.1289120454351944
7.0,50,1.5,2,200,8,5.609554429497919
3.95,24,1.5,2,210,4,7.396943353911295
5.9,39,4.8,3,212,8,10.577440136722625
5.5,51,4.8,3,242,7,6.9247897538086844
5.7,36,2.7,4,242,8,6.9247897538086844
4.05,40,0.0,2,242,4,6.9247897538086844
5.2,60,4.8,2,242,5,6.9247897538086844
5.9,56,6.0,2,242,4,5.308363648122866
5.65,58,4.2,3,242,9,6.9247897538086844
5.5,55,4.8,2,242,11,6.9247897538086844
2.3,30,3.3,2,243,7,10.527530422973213
6.0,60,4.5,4,243,6,3.76955422673742
9.0,80,4.8,4,243,9,3.9290021517962006
6.95,65,3.0,3,244,6,7.621127302391137
8.9,77,3.0,3,244,6,6.9247897538086844
3.0,38,4.2,2,244,4,6.9247897538086844
2.9,26,4.8,2,244,4,10.340066336265966
2.78,60,3.0,2,244,4,10.527530422973213
3.2,24,3.0,4,244,5,5.609554429497919
4.675000000000001,55,1.5,3,244,7,41.470865352296435
2.7,58,4.8,2,244,4,2.9870426474394414
1.9,18,1.5,3,244,4,5.609554429497919
5.5,59,3.0,4,242,10,7.621127302391137
5.5,67,6.0,3,241,6,3.1355309029100744
10.0,54,4.8,3,241,10,5.700976069814315
11.0,90,2.7,3,241,6,5.221615524219777
0.45,40,4.2,1,241,2,12.925664769899278
11.9,79,4.8,3,240,6,4.674483001805425
9.4,100,4.2,3,240,8,13.48210934845472
5.9,32,2.7,2,240,7,5.609554429497919
5.6,46,3.0,2,240,4,26.195242437190633
4.25,25,3.3,4,240,7,5.197762532810751
5.0,60,4.8,2,241,5,10.106696563921856
5.38,50,4.5,3,241,7,3.2727355347082896
4.85,57,1.5,2,241,4,7.621127302391137
6.8,76,3.0,1,241,6,4.565701349920444
2.5,28,4.8,2,240,5,605.0234365191177
7.6,65,2.7,3,240,9,7.312728981549248
5.7,55,4.8,2,239,6,5.609554429497919
6.9,60,4.5,2,240,4,6.726132357871354
4.15,75,1.5,3,239,5,14.1856077798115
5.5,55,4.8,2,239,9,6.9247897538086844
10.2,100,3.0,3,239,8,6.9247897538086844
7.0,45,4.8,3,239,5,607.4568882871998
4.3,35,4.8,2,239,4,3.1629822748960716
4.3,33,3.3,4,239,7,3.294632599631027
5.0,92,1.5,2,239,8,3.1355309029100744
4.5,40,3.3,4,238,7,9.563127384633702
3.4,64,0.0,3,239,5,1.8353747908889324
0.69,40,2.7,2,234,4,17.306262630546485
8.0,65,4.8,3,234,9,608.8967362838392
3.5,35,1.5,1,234,5,3.294632599631027
7.3,56,4.8,4,235,6,9.003092509899988
8.5,93,6.0,3,235,10,3.696019249822384
2.6,43,0.0,2,235,3,3.1355309029100744
2.7,30,2.7,1,235,4,13.48210934845472
6.8,54,4.8,2,236,9,4.965826614435978
5.6,105,2.7,2,236,4,10.240431817143143
4.6,49,0.0,2,236,5,7.878633272411006
5.4,40,0.0,2,236,4,2.756943606198047
4.16,55,4.8,1,237,6,1134.5319984326977
2.4,30,1.5,2,237,4,7.621127302391137
8.0,75,4.8,3,237,9,7.98239920043445
4.1,60,3.0,1,237,4,6.9247897538086844
5.8,52,2.7,2,237,6,6.9247897538086844
10.3,76,3.3,2,237,9,6.9247897538086844
10.99,79,4.8,2,237,8,4.190531397623155
9.7,114,2.7,1,237,6,24.099463288474787
4.78,46,3.3,2,238,5,5.259681432106195
5.99,58,3.0,4,238,7,6.9247897538086844
4.8,40,3.3,3,238,5,9.773561245943814
2.7,40,4.8,1,234,4,6.9247897538086844
4.1,30,2.7,4,233,4,1138.8115988418854
4.25,60,4.8,2,233,4,9.358332682661967
8.9,50,3.3,2,233,7,137.9953619932208
5.3,56,4.8,2,233,4,4.510151880870924
4.6,80,3.0,2,233,6,609.9301140336486
9.7,55,1.5,3,233,7,17.306262630546485
4.8,70,1.5,2,233,14,8.422508103668244
5.8,55,3.3,4,233,10,4.064113191301924
6.6,95,2.7,3,233,8,5.609554429497919
7.8,100,3.0,1,233,6,6.9247897538086844
4.1,48,1.5,2,233,4,4.064113191301924
0.57,40,4.2,2,232,4,5.4721385349684475
7.9,68,4.8,4,232,11,5.609554429497919
5.9,121,2.7,3,232,7,2.860944396424579
5.6,59,2.7,3,232,7,1134.6486230814933
4.25,27,3.3,2,232,5,7.857925174484818
5.9,55,4.8,3,232,10,4.064113191301924
7.2,45,1.5,2,232,5,13.150204864742824
12.0,65,4.8,4,232,8,3.76955422673742
4.5,30,3.3,2,232,5,3.76955422673742
5.5,55,4.8,3,230,8,9.416395443708812
4.5,35,1.5,2,230,4,6.9247897538086844
4.2,50,3.0,2,230,4,6.9247897538086844
5.4,68,1.5,2,230,8,11.086307844398908
6.0,52,4.8,2,231,7,6.9247897538086844
9.0,60,4.8,3,231,14,3.294632599631027
12.0,55,6.0,3,231,8,9.358332682661967
5.85,66,4.8,2,231,9,9.489586042752236
5.5,51,3.0,3,232,6,7.621127302391137
7.3,56,6.0,4,230,9,10.527530422973213
